time = 0.000000	Re = 1.000000	40	80
0.19	0.000000
0.21	1.000000
0.23	1.000000
0.25	1.000000
0.27	1.000000
0.29	1.000000
0.31	1.000000
0.33	1.000000
0.35	1.000000
0.37	1.000000
0.39	1.000000
0.41	1.000000
0.43	1.000000
0.45	1.000000
0.47	1.000000
0.49	1.000000
0.51	1.000000
0.53	1.000000
0.55	1.000000
0.57	1.000000
0.59	1.000000
0.61	1.000000
0.63	1.000000
0.65	1.000000
0.67	1.000000
0.69	1.000000
0.71	1.000000
0.73	1.000000
0.75	1.000000
0.77	1.000000
0.79	1.000000
0.81	1.000000
0.83	1.000000
0.85	1.000000
0.87	1.000000
0.89	1.000000
0.91	1.000000
0.93	1.000000
0.95	1.000000
0.97	1.000000
0.99	1.000000
